microbe_id	batch_id	plant_id	photo_id	OD	var_fresh_weight_mg	var_dry_weight_mg	var_rosette_diameter_cm	var_rosette_leaves	var_dry_rosette_leaves	var_stem_leaves	var_stem_height_cm	var_number_of_stems	var_stem_siliques	comments	condition
Control	3	A1	NA	0.0	158	23	3.9	16	1	1	0.1	1	NA		pgp
Control	3	A2	NA	0.0	193	27	5.1	18	2	NA	0.1	1	NA		pgp
Control	3	A3	NA	0.0	36	5	2.4	8	1	0	0	0	0		pgp
Control	3	A4	NA	0.0	42	5	2.8	8	0	0	0	0	0		pgp
Control	3	A5	NA	0.0	128	18	4.4	10	1	NA	1	1	NA		pgp
Control	3	B1	NA	0.0	54	5	3.6	8	1	0	0	0	0		pgp
Control	3	B2	NA	0.0	143	16	5.0	8	0	0	0	0	0		pgp
Control	3	B3	NA	0.0	331	46	6.7	18	1	3	1.6	1	2		pgp
Control	3	C1	NA	0.0	48	14	2.8	10	1	0	0	0	0		pgp
Control	3	C2	NA	0.0	45	17	5.0	12	1	0	0	0	0		pgp
Control	3	C3	NA	0.0	29	9	3.2	8	1	0	0	0	0		pgp
Control	3	D1	NA	0.0	39	17	1.6	6	0	3	1.8	1	0		pgp
Control	3	D2	NA	0.0	50	8	3.2	10	0	0	0	0	0		pgp
E. coli	3	A1	NA	0.9	38	33	5.4	17	2	0	0.3	1	1		pgp
E. coli	3	A2	NA	0.9	18	15	4.6	11	4	0	0	0	0		pgp
E. coli	3	A3	NA	0.9	12	9	3.5	10	1	0	0	0	0		pgp
E. coli	3	B1	NA	0.9	72	55	5.4	17	1	0	0	0	0		pgp
E. coli	3	B2	NA	0.9	30	17	4.3	11	3	0	0	0	0		pgp
E. coli	3	C1	NA	0.9	11	11	4.4	10	2	0	0	0	0		pgp
E. coli	3	C2	NA	0.9	12	11	3.6	10	2	0	0	0	0		pgp
E. coli	3	C3	NA	0.9	17	14	4.0	14	2	0	0.4	1	NA		pgp
E. coli	3	D1	NA	0.9	23	12	4.5	9	1	0	0.2	1	NA		pgp
E. coli	3	D2	NA	0.9	19	15	4.5	9	3	1	1.5	1	NA		pgp
E. coli	3	D3	NA	0.9	11	17	4.2	6	0	0	0	0	0		pgp
175	3	A2	NA	0.9	85	10	4.9	12	2	0	0	0	0		pgp
175	3	A1	NA	0.9	65	26	5.6	12	3	0	0	0	0		pgp
175	3	Α3	NA	0.9	63	30	5.4	15	1	0	0	0	0		pgp
175	3	Β1	NA	0.9	389	63	6.0	19	4	2	0.3	3	3		pgp
175	3	B2	NA	0.9	137	18	5.3	16	2	0	0.1	2	2		pgp
175	3	C1	NA	0.9	236	34	4.5	20	3	4	4.3	1	1		pgp
175	3	C2	NA	0.9	32	4	3.0	5	1	1	2.4	1	1		pgp
175	3	C3	NA	0.9	297	38	5.5	24	1	NA	1.5	3	3		pgp
175	3	D	NA	0.9	406	48	5.3	22	1	0	0	0	0		pgp
175	3	E	NA	0.9	34	30	4.5	16	0	0	0	0	0		pgp
204	3	A1	NA	0.9	121	13	4.6	11	2	7	4.9	1	1		pgp
204	3	A2	NA	0.9	187	24	6.5	20	1	0	0	0	0		pgp
204	3	A3	NA	0.9	187	25	5.5	12	2	0	0	0	0		pgp
204	3	A4	NA	0.9	165	20	6.0	14	2	0	0	0	0		pgp
204	3	B1	NA	0.9	568	72	7.4	24	4	9	8.8	2	2		pgp
204	3	B2	NA	0.9	289	39	6.8	18	4	0	0	0	0		pgp
204	3	C1	NA	0.9	239	34	5.1	16	1	0	0	0	0		pgp
204	3	C2	NA	0.9	268	35	6.0	12	1	6	4.2	1	1		pgp
204	3	D1	NA	0.9	397	52	7.5	14	2	6	2.3	1	1		pgp
204	3	D2	NA	0.9	156	22	4.0	16	1	5	4.6	1	1		pgp
234	3	A1	NA	0.9	44	30	5.4	19	1	2	0.1	1	1		pgp
234	3	A2	NA	0.9	25	18	4.0	10	1	0	0	0	0		pgp
234	3	A3	NA	0.9	35	15	4.6	11	3	0	0	0	0		pgp
234	3	B1	NA	0.9	182	30	5.7	12	3	0	0	0	0		pgp
234	3	B2	NA	0.9	70	12	4.5	12	0	0	0	0	0		pgp
234	3	C1	NA	0.9	100	15	5.0	12	1	0	0	0	0		pgp
234	3	C2	NA	0.9	90	15	5.0	6	1	2	2.6	1	1		pgp
234	3	C3	NA	0.9	193	36	14.0	5.3	2	2	1	1	1		pgp
234	3	D	NA	0.9	297	63	7.1	20	1	NA	0.1	1	1		pgp
234	3	E1	NA	0.9	223	24	5.4	8	1	4	5.8	1	2		pgp
234	3	E2	NA	0.9	265	29	6.6	16	1	NA	0.1	1	NA		pgp
234	3	E3	NA	0.9	223	24	5.2	14	0	NA	NA	1	NA		pgp
253	3	A1	NA	0.9	127	34	5.0	19	2	1	0.5	1	1		pgp
253	3	A2	NA	0.9	89	24	4.3	17	3	0	0.3	2	2		pgp
253	3	B1	NA	0.9	433	78	6.3	24	3	4	2.2	1	1		pgp
253	3	C1	NA	0.9	30	8	3.0	9	2	0	0	0	0		pgp
253	3	C2	NA	0.9	87	49	6.4	22	4	0	0	0	0		pgp
253	3	C3	NA	0.9	5	0	2.5	6	2	0	0	0	0		pgp
253	3	D1	NA	0.9	17	12	3.6	14	3	0	0	0	0		pgp
253	3	D2	NA	0.9	24	17	4.7	12	3	0	0	0	0		pgp
253	3	D3	NA	0.9	13	7	3.7	7	1	0	0	0	0		pgp
253	3	E1	NA	0.9	209	37	6.0	24	4	3	4.6	2	2		pgp
263	3	A1	NA	0.9	15	3	3.1	6	2	0	0	0	0		pgp
263	3	A2	NA	0.9	14	4	2.3	8	2	0	0	0	0		pgp
263	3	A3	NA	0.9	57	17	3.3	12	2	0	0.4	1	NA		pgp
263	3	A4	NA	0.9	23	7	2.4	12	2	0	0	0	0		pgp
263	3	A5	NA	0.9	34	6	3.1	12	1	0	0	0	0		pgp
263	3	A6	NA	0.9	66	16	5.0	16	2	0	0	0	0		pgp
263	3	B1	NA	0.9	36	23	5.1	11	0	0	0.2	1	NA		pgp
263	3	B2	NA	0.9	30	23	4.8	14	2	0	0	0	0		pgp
263	3	C1	NA	0.9	43	35	6.3	11	2	0	0	0	0		pgp
263	3	C2	NA	0.9	32	30	5.8	13	2	0	0	0	0		pgp
263	3	D	NA	0.9	356	61	8.7	24	2	2	1.2	1	NA		pgp
297	3	A1	NA	0.9	152	17	5.0	12	3	3	5	1	NA		pgp
297	3	A2	NA	0.9	141	12	4.7	12	3	4	3.5	1	1		pgp
297	3	A3	NA	0.9	444	59	6.4	19	2	0	0	0	0		pgp
297	3	B1	NA	0.9	27	49	4.7	22	6	2	0.4	1	NA		pgp
297	3	B2	NA	0.9	56	21	5.0	26	4	2	1.5	1	NA		pgp
297	3	B3	NA	0.9	13	9	3.2	10	3	0	0	0	0		pgp
297	3	C1	NA	0.9	207	34	5.3	23	1	0	0.8	0	1		pgp
297	3	C2	NA	0.9	72	14	4.1	10	3	0	0	0	0		pgp
297	3	D	NA	0.9	335	54	7.5	11	1	0	0	3	NA		pgp
297	3	E	NA	0.9	69	56	6.8	20	2	0	0	0	0		pgp
348	3	A1	NA	0.9	12	9	2.2	6	0	3	0.9	1	1	348 A1,A2,A3 Bad palnts	pgp
348	3	A2	NA	0.9	34	29	5.2	18	2	0	0	0	0		pgp
348	3	A3	NA	0.9	7	9	1.8	10	1	0	0	0	0		pgp
348	3	B1	NA	0.9	154	29	3.6	16	4	4	2.8	1	0		pgp
348	3	B2	NA	0.9	35	6	2.2	8	1	4	3.6	1	1		pgp
348	3	B3	NA	0.9	14	0	2.2	9	0	0	0	0	0		pgp
348	3	B4	NA	0.9	76	13	3.0	16	0	2	1.8	1	2		pgp
348	3	B5	NA	0.9	26	3	2.8	10	2	2	1.6	1	1		pgp
348	3	C1	NA	0.9	28	19	5.0	16	4	0	0	0	0		pgp
348	3	C2	NA	0.9	21	15	4.6	14	2	0	0	0	0		pgp
348	3	C3	NA	0.9	11	0	3.3	14	3	0	0	0	0		pgp
348	3	D1	NA	0.9	16	13	3.7	10	2	0	0	0	0		pgp
348	3	D2	NA	0.9	19	14	4.4	12	0	0	0	0	0		pgp
348	3	D3	NA	0.9	15	10	3.2	10	0	0	0	0	0		pgp
356	3	A1	NA	0.9	54	47	6.2	22	0	0	0	0	0		pgp
356	3	A2	NA	0.9	15	13	3.8	8	0	0	0	0	0		pgp
356	3	A3	NA	0.9	9	8	12.0	0	0	0	0	0	0		pgp
356	3	B1	NA	0.9	35	34	4.2	18	1	0	0	0	0		pgp
356	3	B2	NA	0.9	19	17	4.3	8	0	0	0	0	2		pgp
356	3	C1	NA	0.9	20	17	4.5	6	0	6	6	1	0	356 C1,C2,C3 Inoculation with 7 ml insteaad of 5	pgp
356	3	C2	NA	0.9	26	26	4.8	16	2	0	0	0	0		pgp
356	3	C3	NA	0.9	20	18	2.8	20	3	0	0	0	0		pgp
356	3	D1	NA	0.9	164	35	4.8	22	3	6	4	1	2		pgp
356	3	D2	NA	0.9	182	0	4.4	16	4	NA	0.2	1	1		pgp
Control	7	A1	7_pgp_control_2	0.0	440	95	4.6	10	3	4	26.3	1	20		pgp
Control	7	A2	7_pgp_control_2	0.0	440	87	5.0	13	3	2	22.8	1	15		pgp
Control	7	A3	7_pgp_control_2	0.0	635	126	5.2	15	2	3	19	1	10		pgp
Control	7	B1	7_pgp_control_2	0.0	358	65	5.8	10	1		22.1	1	12		pgp
Control	7	B2	7_pgp_control_2	0.0	428	80	6.1	9	0	21	18.6	1	10		pgp
Control	7	B3	7_pgp_control_2	0.0	171	35	5.5	9	1	1	12.2	1	6		pgp
Control	7	C1	7_pgp_control_2	0.0	758	90	7.2	16	1	4	25.8	1	13		pgp
Control	7	C2	7_pgp_control_2	0.0	856	105	8.6	14	1	2	28.4	1	10		pgp
Control	7	C3	7_pgp_control_2	0.0	599	79	6.4	19	1	0	7.9	1	6		pgp
E. coli	7	A1	7_pgp_ecoli_1	0.8	125	94	6.8	22	1	3	17	1	15		pgp
E. coli	7	A2	7_pgp_ecoli_1	0.8	176	124	7.7	19	3	2	21.8	1	13		pgp
E. coli	7	A3	7_pgp_ecoli_1	0.8	91	68	5.7	12	3	2	16.2	1	11		pgp
E. coli	7	B1	7_pgp_ecoli_1	0.8	324	154	6.0	10	2	3	17	1	12		pgp
E. coli	7	B2	7_pgp_ecoli_1	0.8	343	159	6.3	12	2	3	25.8	1	15		pgp
E. coli	7	B3	7_pgp_ecoli_1	0.8	238	110	6.5	14	3	4	12.5	1	17		pgp
E. coli	7	C1	7_pgp_ecoli_1	0.8	546	78	6.8	15	1	2	17	1	10		pgp
E. coli	7	C2	7_pgp_ecoli_1	0.8	326	50	6.0	11	1	3	19	1	14		pgp
E. coli	7	C3	7_pgp_ecoli_1	0.8	128	29	4.5	10	0	3	10.7	1	4		pgp
003	7	A1	Ν.Α.	0.3	349	103	5.4	10	3	2	26.8	1	17		pgp
003	7	A2	Ν.Α.	0.3	288	82	5.3	11	1	2	24.4	1	15		pgp
003	7	A3	Ν.Α.	0.3	276	85	6.2	13	4	2	18.5	1	16		pgp
003	7	B1	Ν.Α.	0.3	424	82	6.5	8	0	3	25	1	18		pgp
003	7	B2	Ν.Α.	0.3	490	64	5.8	10	0	1	20	1	22		pgp
003	7	B3	Ν.Α.	0.3	370	56	6.8	7	0	0	24.8	1	16		pgp
003	7	C1	Ν.Α.	0.3	526	210	7.2	10	3	3	25	1	10		pgp
003	7	C2	Ν.Α.	0.3	146	99	5.0	5	0	2	20	1	15		pgp
003	7	C3	Ν.Α.	0.3	115	52	3.7	10	1	2	17	1	4		pgp
018	7	A1	7_pgp_018_2	0.8	251	40	5.6	15	1	3	17.6	1	15		pgp
018	7	A2	7_pgp_018_2	0.8	102	78	5.0	12	1	3	19.5	1	5		pgp
018	7	A3	7_pgp_018_2	0.8	66	23	4.2	13	1	1	8.1	1	0		pgp
018	7	B1	7_pgp_018_2	0.8	176	25	4.6	12	1	5	13.7	1	4		pgp
018	7	B2	7_pgp_018_2	0.8	828	131	4.4	12	2	1	5.8	1	17		pgp
018	7	B3	7_pgp_018_2	0.8	342	52	4.8	16	1	3	0	0	12		pgp
018	7	C1	7_pgp_018_2	0.8	195	61	5.2	12	0	4	18.5	1	13		pgp
018	7	C2	7_pgp_018_2	0.8	138	40	4.2	10	0	4	13.8	1	14		pgp
018	7	C3	7_pgp_018_2	0.8	156	45	4.5	11	2	2	14.9	1	14		pgp
022	7	A1	Ν.Α.	0.8	78	59	6.7	14	3	4	10.2	1	5		pgp
022	7	A2	Ν.Α.	0.8	138	111	7.2	16	3	3	9.3	1	10		pgp
022	7	A3	Ν.Α.	0.8	63	48	5.5	11	2	2	5.4	1	5		pgp
022	7	B1	Ν.Α.	0.8	113	61	5.0	16	3	2	2.4	1	1		pgp
022	7	B2	Ν.Α.	0.8	187	80	5.8	12	2	1	18.5	1	11		pgp
022	7	B3	Ν.Α.	0.8	322	170	4.9	18	1	4	15.1	1	5		pgp
022	7	C1	Ν.Α.	0.8	134	28	4.6	12	1	3	11.7	1	6		pgp
022	7	C2	Ν.Α.	0.8	202	53	4.8	9	1	2	23.5	1	22		pgp
022	7	C3	Ν.Α.	0.8	288	34	4.7	10	0	1	18.9	1	14		pgp
094	7	A1	7_pgp_094_3	0.8	364	133	4.1	11	1	3	15.8	1	11		pgp
094	7	A2	7_pgp_094_3	0.8	184	65	4.5	12	1	3	17.1	1	10		pgp
094	7	A3	7_pgp_094_3	0.8	201	69	3.3	4	1	1	17.4	1	12		pgp
094	7	B1	7_pgp_094_3	0.8	44	40	4.2	12	1	3	1.8	1	3		pgp
094	7	B2	7_pgp_094_3	0.8	47	43	4.8	12	1	3	5.8	1	6		pgp
094	7	B3	7_pgp_094_3	0.8	41	39	4.3	11	1	0	0	0	0		pgp
094	7	C1	7_pgp_094_3	0.8	86	45	4.1	12	1	2	5.7	1	6		pgp
094	7	C2	7_pgp_094_3	0.8	80	37	4.4	8	1	1	15	1	14		pgp
094	7	C3	7_pgp_094_3	0.8	71	41	4.7	12	3	2	13.8	1	12		pgp
097	7	A1	7_pgp_097_2	0.8	330	100	5.6	18	1	4	9.8	2	7		pgp
097	7	A2	7_pgp_097_2	0.8	378	89	6.7	20	2	5	16.2	2	11		pgp
097	7	A3	7_pgp_097_2	0.8	523	136	6.0	10	3	3	22.5	1	16		pgp
097	7	B1	7_pgp_097_2	0.8	180	33	4.6	9	0	2	18.7	1	13		pgp
097	7	B2	7_pgp_097_2	0.8	392	62	6.3	9	1	4	18	1	12		pgp
097	7	B3	7_pgp_097_2	0.8	324	77	6.6	16	0	5	15.2	1	9		pgp
097	7	C1	7_pgp_097_2	0.8	484	63	6.2	12	1	4	17.3	1	11		pgp
097	7	C2	7_pgp_097_2	0.8	654	95	6.8	16	1	3	16.6	2	12		pgp
097	7	C3	7_pgp_097_2	0.8	513	62	5.9	14	1	2	23	1	15		pgp
129	7	A1	7_pgp_129_2	0.8	284	138	6.2	13	5	3	24.3	1	18		pgp
129	7	A2	7_pgp_129_2	0.8	253	118	5.7	14	2	3	18	1	18		pgp
129	7	B1	7_pgp_129_2	0.8	237	60	6.2	12	2	4	18.7	1	10		pgp
129	7	B2	7_pgp_129_2	0.8	430	103	4.7	16	3	2	23.1	1	15		pgp
129	7	B3	7_pgp_129_2	0.8	395	108	4.5	12	3	4	22.5	1	18		pgp
129	7	C1	7_pgp_129_2	0.8	284	45	5.2	10	0	3	22.3	1	13		pgp
129	7	C2	7_pgp_129_2	0.8	301	50	5.6	11	0	2	22.5	1	16		pgp
129	7	C3	7_pgp_129_2	0.8	272	38	5.4	7	0	2	23.7	1	16		pgp
166	7	A1	7_pgp_166_2	0.8	357	138	8.2	16	3	3	19.7	1	18		pgp
166	7	A2	7_pgp_166_2	0.8	197	77	7.6	12	4	3	17.5	1	14		pgp
166	7	A3	7_pgp_166_2	0.8	292	121	7.4	21	3	5	8.6	1	9		pgp
166	7	B1	7_pgp_166_2	0.8	200	109	6.7	16	3	3	25.4	1	17		pgp
166	7	B2	7_pgp_166_2	0.8	208	110	7.8	16	1	4	9.9	1	4		pgp
166	7	B3	7_pgp_166_2	0.8	258	131	6.7	15	2	3	23.2	1	14		pgp
166	7	C1	7_pgp_166_2	0.8	194	33	4.2	11	1	2	15.7	1	10		pgp
166	7	C2	7_pgp_166_2	0.8	230	31	4.4	8	1	2	14.3	1	4		pgp
166	7	C3	7_pgp_166_2	0.8	73	32	3.7	6	0	1	16.8	1	6		pgp
197	7	A1	7_pgp_197_2	0.8	89	55	5.7	8	2	3	17.7	1	9		pgp
197	7	A2	7_pgp_197_2	0.8	102	82	6.5	16	2	4	10.6	1	5		pgp
197	7	A3	7_pgp_197_2	0.8	84	66	5.7	13	2	5	10.6	1	9		pgp
197	7	B1	7_pgp_197_2	0.8	119	50	6.5	9	4	3	16.4	1	8		pgp
197	7	B2	7_pgp_197_2	0.8	343	124	4.6	12	4	2	21.3	1	16		pgp
197	7	B3	7_pgp_197_2	0.8	269	100	5.3	21	2	2	19.8	1	16		pgp
197	7	C1	7_pgp_197_2	0.8	234	68	7.1	14	2	2	18.6	1	13		pgp
197	7	C2	7_pgp_197_2	0.8	332	99	4.7	15	3	4	22.6	1	13		pgp
197	7	C3	7_pgp_197_2	0.8	356	96	5.8	16	3	2	17.2	1	13		pgp
247	7	A1	7_pgp_247_2	0.8	154	68	6.1	12	4	1	18.4	1	9		pgp
247	7	A2	7_pgp_247_2	0.8	163	84	5.4	12	6	1	18.7	1	13		pgp
247	7	A3	7_pgp_247_2	0.8	274	102	6.2	10	4	2	16.2	1	4		pgp
247	7	B1	7_pgp_247_2	0.8	202	72	5.3	10	4	1	18.4	1	12		pgp
247	7	B2	7_pgp_247_2	0.8	185	75	5.9	12	3	2	18.6	1	10		pgp
247	7	B3	7_pgp_247_2	0.8	346	142	5.7	11	3	2	20	1	9		pgp
247	7	C1	7_pgp_247_2	0.8	425	75	5.0	12	2	2	20.7	1	14		pgp
247	7	C2	7_pgp_247_2	0.8	245	46	4.4	7	1	1	20.3	1	14		pgp
247	7	C3	7_pgp_247_2	0.8	357	61	4.6	8	3	1	21.2	1	15		pgp
286	7	A1	7_pgp_286_2	0.8	420	168	8.4	30	4	4	12.8	2	10		pgp
286	7	A2	7_pgp_286_2	0.8	416	163	4.8	20	3	2	24.5	1	21		pgp
286	7	A3	7_pgp_286_2	0.8	184	80	5.7	14	2	2	13.3	1	11		pgp
286	7	B1	7_pgp_286_2	0.8	57	38	6.2	9	2	2	9.8	1	7		pgp
286	7	B2	7_pgp_286_2	0.8	101	64	7.1	13	4	5	13.7	1	10		pgp
286	7	B3	7_pgp_286_2	0.8	77	51	6.3	14	2	3	12	1	10		pgp
286	7	C1	7_pgp_286_2	0.8	962	120	7.3	10	1	4	27	1	22		pgp
286	7	C2	7_pgp_286_2	0.8	266	48	4.8	9	0	4	12.7	1	8		pgp
286	7	C3	7_pgp_286_2	0.8	108	28	3.9	12	1	3	2.2	1	1		pgp
295	7	A1	7_pgp_295_2	0.7	258	52	6.3	9	3	1	21.2	1	18		pgp
295	7	A2	7_pgp_295_2	0.7	607	99	8.5	17	2	3	13.4	2	11		pgp
295	7	A3	7_pgp_295_2	0.7	328	62	4.8	11	1	3	18.4	1	12		pgp
295	7	B1	7_pgp_295_2	0.7	39	41	4.3	11	3	2	12.5	1	4		pgp
295	7	B2	7_pgp_295_2	0.7	33	38	6.7	16	3	3	2.6	1	1		pgp
295	7	B3	7_pgp_295_2	0.7	55	64	6.1	21	2	3	8.7	1	5		pgp
295	7	C1	7_pgp_295_2	0.7	97	18	3.5	8	1	2	12.2	1	8		pgp
295	7	C2	7_pgp_295_2	0.7	160	35	4.6	10	1	3	13.5	1	12		pgp
295	7	C3	7_pgp_295_2	0.7	105	16	3.9	8	0	3	13.9	1	8		pgp
550	7	A1	7_pgp_550_2	0.8	255	106	5.8	12	0	2	22.6	1	15		pgp
550	7	A2	7_pgp_550_2	0.8	300	140	7.1	15	1	3	21.5	1	13		pgp
550	7	A3	7_pgp_550_2	0.8	112	56	5.8	8	3	3	17.2	1	12		pgp
550	7	B1	7_pgp_550_2	0.8	428	102	6.5	13	0	2	22.6	1	14		pgp
550	7	B2	7_pgp_550_2	0.8	606	62	5.8	15	2	2	27.1	1	10		pgp
550	7	B3	7_pgp_550_2	0.8	447	66	5.0	14	1	3	21.6	1	11		pgp
550	7	C1	7_pgp_550_2	0.8	387	87	4.2	10	0	3	27	1	18		pgp
550	7	C2	7_pgp_550_2	0.8	673	158	4.7	11	3	2	30	1	24		pgp
550	7	C3	7_pgp_550_2	0.8	169	57	3.8	12	2	4	11.3	1	8		pgp
552	7	A1	7_pgp_552_4	0.7	580	121	6.1	10	2	1	26	1	24		pgp
552	7	A2	7_pgp_552_4	0.7	365	66	4.2	9	2	4	17.6	1	14		pgp
552	7	A3	7_pgp_552_4	0.7	160	28	2.8	12	3	1	16.7	1	13		pgp
552	7	B1	7_pgp_552_4	0.7	743	115	7.6	15	2	3	19.2	1	11		pgp
552	7	B2	7_pgp_552_4	0.7	777	54	5.8	9	2	0	23.1	1	15		pgp
552	7	B3	7_pgp_552_4	0.7	316	122	6.3	11	3	3	26.5	1	16		pgp
552	7	C1	7_pgp_552_4	0.7	758	70	7.2	16	1	1	26.2	1	13		pgp
552	7	C2	7_pgp_552_4	0.7	435	52	4.5	10	0	2	23.5	1	14		pgp
552	7	C3	7_pgp_552_4	0.7	515	57	5.6	10	2	1	5.6	1	13		pgp
574	7	A1	Ν.Α.	0.8	347	117	7.7	12	1	2	21.3	1	12		pgp
574	7	A2	Ν.Α.	0.8	435	101	6.7	18	2	4	12.2	1	8		pgp
574	7	A3	Ν.Α.	0.8	235	63	5.0	19	3	0	0	0	0		pgp
574	7	B1	Ν.Α.	0.8	716	102	5.4	12	3	3	15.7	1	13		pgp
574	7	B2	Ν.Α.	0.8	462	65	6.4	12	2	3	8.5	1	7		pgp
574	7	C1	Ν.Α.	0.8	78	5	3.2	8	1	1	10	1	7		pgp
574	7	C2	Ν.Α.	0.8	194	30	3.8	13	1	3	10.2	1	14		pgp
574	7	C3	Ν.Α.	0.8	239	37	4.6	11	0	4	18.6	1	11		pgp
620	7	A1	7_pgp_620_2	0.7	309	96	5.7	11	3	2	24.6	1	15		pgp
620	7	A2	7_pgp_620_2	0.7	125	38	4.0	6	2	3	20.5	1	16		pgp
620	7	A3	7_pgp_620_2	0.7	290	59	4.5	10	2	2	22	1	14		pgp
620	7	B1	7_pgp_620_2	0.7	474	76	4.8	13	4	2	23.2	1	18		pgp
620	7	B2	7_pgp_620_2	0.7	374	100	5.0	14	1	2	18	1	10		pgp
620	7	B3	7_pgp_620_2	0.7	227	50	4.8	6	1	2	10.5	1	10		pgp
620	7	C1	7_pgp_620_2	0.7	196	47	3.8	10	1	3	18	1	10		pgp
620	7	C2	7_pgp_620_2	0.7	118	30	3.0	7	1	1	20.5	1	12		pgp
620	7	C3	7_pgp_620_2	0.7	276	65	3.5	13	3	2	21	1	15		pgp
624	7	A1	7_pgp_624_4	0.8	247	83	4.8	12	2	2	26.5	1	16		pgp
624	7	A2	7_pgp_624_4	0.8	193	78	4.5	6	0	3	20.5	1	15		pgp
624	7	A3	7_pgp_624_4	0.8	258	146	4.7	10	2	3	22	1	14		pgp
624	7	B1	7_pgp_624_4	0.8	262	34	4.8	12	1	3	11.2	1	6		pgp
624	7	B2	7_pgp_624_4	0.8	398	74	5.5	12	1	3	24.6	1	19		pgp
624	7	B3	7_pgp_624_4	0.8	351	71	4.3	9	0	0	23	1	18		pgp
624	7	C1	7_pgp_624_4	0.8	229	72	4.6	11	1	3	11.9	1	5		pgp
624	7	C2	7_pgp_624_4	0.8	90	14	2.5	7	1	0	10.8	1	8		pgp
624	7	C3	7_pgp_624_4	0.8	198	28	4.4	7	0	3	17.3	1	13		pgp
144	7	A1	7_pgp_144_2	1.0	295	136	6.8	17	2	2	18.7	1	13		pgp
144	7	A2	7_pgp_144_2	1.0	177	127	4.1	11	0	0	18.9	1	17		pgp
144	7	A3	7_pgp_144_2	1.0	238	66	5.4	12	0	1	14.3	1	13		pgp
144	7	B1	7_pgp_144_2	1.0	194	28	5.1	9	0	3	17	1	12		pgp
144	7	B2	7_pgp_144_2	1.0	412	85	6.1	11	0	3	23.5	1	20		pgp
144	7	B3	7_pgp_144_2	1.0	219	36	5.9	9	0	3	14.7	1	9		pgp
144	7	C1	7_pgp_144_2	1.0	271	64	5.0	11	1	2	22.4	1	13		pgp
144	7	C2	7_pgp_144_2	1.0	208	61	3.4	8	2	2	21.7	1	16		pgp
144	7	C3	7_pgp_144_2	1.0	374	101	6.5	11	1	1	22.6	1	14		pgp
210	7	A1	7_pgp_210_2	1.0	359	116	6.6	17	4	3	23.2	1	22		pgp
210	7	A2	7_pgp_210_2	1.0	513	177	6.6	18	3	2	26.1	1	26		pgp
210	7	A3	7_pgp_210_2	1.0	181	86	5.0	14	3	4	5.6	1	6		pgp
210	7	B1	7_pgp_210_2	1.0	330	59	5.5	8	0	2	20.6	1	17		pgp
210	7	B2	7_pgp_210_2	1.0	332	52	5.9	9	2	2	24.2	1	20		pgp
210	7	B3	7_pgp_210_2	1.0	257	46	6.3	8	0	2	21.5	1	15		pgp
210	7	C1	7_pgp_210_2	1.0	154	67	5.8	20	2	3	6.5	2	4		pgp
210	7	C2	7_pgp_210_2	1.0	160	68	5.8	14	2	2	16.6	1	11		pgp
200	7	A1	7_pgp_200_2	0.1	93	82	3.4	8	3	2	20.3	1	12		pgp
200	7	A2	7_pgp_200_2	0.1	234	35	4.5	11	2	3	11.4	2	3		pgp
200	7	A3	7_pgp_200_2	0.1	150	30	3.6	5	3	2	16.3	1	6		pgp
200	7	B1	7_pgp_200_2	0.1	959	84	4.7	12	2	0	21.6	2	4		pgp
200	7	B2	7_pgp_200_2	0.1	207	68	5.5	6	2	0	25.2	1	10		pgp
200	7	B3	7_pgp_200_2	0.1	181	62	5.2	8	2	0	20	1	7		pgp
200	7	C1	7_pgp_200_2	0.1	397	120	4.6	10	3	4	28.1	1	22		pgp
200	7	C2	7_pgp_200_2	0.1	217	59	5.2	9	3	3	20	1	14		pgp
200	7	C3	7_pgp_200_2	0.1	108	32	0.0	0	0	0	0	0	1		pgp
203	7	A1	7_pgp_203_2	0.3	151	116	6.5	14	2	0	22.6	1	15	2 extra ml/plant	pgp
203	7	A2	7_pgp_203_2	0.3	251	176	6.8	15	2	0	23.5	1	18		pgp
203	7	A3	7_pgp_203_2	0.3	161	123	6.8	14	2	2	17.5	1	17		pgp
203	7	B1	7_pgp_203_2	0.3	217	67	4.8	9	2	4	21.4	1	17		pgp
203	7	B2	7_pgp_203_2	0.3	79	21	3.2	8	1	0	15.4	1	10		pgp
203	7	B3	7_pgp_203_2	0.3	102	29	4.7	8	1	2	8.2	1	6		pgp
203	7	C1	7_pgp_203_2	0.3	102	43	4.5	9	1	3	17.6	1	13		pgp
203	7	C2	7_pgp_203_2	0.3	104	42	3.8	8	3	3	20.4	1	14		pgp
203	7	C3	7_pgp_203_2	0.3	130	48	4.2	7	2	2	20.8	1	13		pgp
227	7	A1	7_pgp_227_3	0.4	121	100	6.7	12	2	2	14.5	1	11		pgp
227	7	A2	7_pgp_227_3	0.4	184	126	7.2	17	4	4	18.5	1	11		pgp
227	7	A3	7_pgp_227_3	0.4	137	115	6.4	13	2	2	16	1	11		pgp
227	7	B1	7_pgp_227_3	0.4	751	154	6.5	16	1	3	25.3	1	15		pgp
227	7	B2	7_pgp_227_3	0.4	365	91	4.1	12	3	2	19.2	1	12		pgp
227	7	B3	7_pgp_227_3	0.4	506	91	4.6	14	2	4	23.6	1	12		pgp
227	7	C1	7_pgp_227_3	0.4	762	117	7.3	15	0	1	29.2	1	22		pgp
