microbe_id	batch_id	plant_id	photo_id	OD	var_fresh_weight_mg	var_dry_weight_mg	var_rosette_diameter_cm	var_rosette_leaves	var_dry_rosette_leaves	var_stem_leaves	var_stem_height_cm	var_number_of_stems	var_stem_siliques	comments	condition
Control	3	A1	NA	0.0	158	23	3.90	16	1	1	0.1	1	NA		pgp
Control	3	A2	NA	0.0	193	27	5.10	18	2	NA	0.1	1	NA		pgp
Control	3	A3	NA	0.0	36	5	2.40	8	1	0	0	0	0		pgp
Control	3	A4	NA	0.0	42	5	2.80	8	0	0	0	0	0		pgp
Control	3	A5	NA	0.0	128	18	4.40	10	1	NA	1	1	NA		pgp
Control	3	B1	NA	0.0	54	5	3.60	8	1	0	0	0	0		pgp
Control	3	B2	NA	0.0	143	16	5.00	8	0	0	0	0	0		pgp
Control	3	B3	NA	0.0	331	46	6.70	18	1	3	1.6	1	2		pgp
Control	3	C1	NA	0.0	48	14	2.80	10	1	0	0	0	0		pgp
Control	3	C2	NA	0.0	45	17	5.00	12	1	0	0	0	0		pgp
Control	3	C3	NA	0.0	29	9	3.20	8	1	0	0	0	0		pgp
Control	3	D1	NA	0.0	39	17	1.60	6	0	3	1.8	1	0		pgp
Control	3	D2	NA	0.0	50	8	3.20	10	0	0	0	0	0		pgp
E. coli	3	A1	NA	0.9	38	33	5.40	17	2	0	0.3	1	1		pgp
E. coli	3	A2	NA	0.9	18	15	4.60	11	4	0	0	0	0		pgp
E. coli	3	A3	NA	0.9	12	9	3.50	10	1	0	0	0	0		pgp
E. coli	3	B1	NA	0.9	72	55	5.40	17	1	0	0	0	0		pgp
E. coli	3	B2	NA	0.9	30	17	4.30	11	3	0	0	0	0		pgp
E. coli	3	C1	NA	0.9	11	11	4.40	10	2	0	0	0	0		pgp
E. coli	3	C2	NA	0.9	12	11	3.60	10	2	0	0	0	0		pgp
E. coli	3	C3	NA	0.9	17	14	4.00	14	2	0	0.4	1	NA		pgp
E. coli	3	D1	NA	0.9	23	12	4.50	9	1	0	0.2	1	NA		pgp
E. coli	3	D2	NA	0.9	19	15	4.50	9	3	1	1.5	1	NA		pgp
E. coli	3	D3	NA	0.9	11	17	4.20	6	0	0	0	0	0		pgp
175	3	A1	NA	0.9	85	10	4.90	12	2	0	0	0	0		pgp
175	3	A2	NA	0.9	63	30	5.40	15	1	0	0	0	0		pgp
175	3	B1	NA	0.9	389	63	6.00	19	4	2	0.3	3	NA		pgp
175	3	B2	NA	0.9	137	18	5.30	16	2	0	0.1	2	NA		pgp
175	3	C1	NA	0.9	236	34	4.50	20	3	4	4.3	1	3		pgp
175	3	C2	NA	0.9	32	4	3.00	5	1	1	2.4	1	3		pgp
175	3	C3	NA	0.9	297	38	5.50	24	1	NA	1.5	3	4		pgp
175	3	D	NA	0.9	406	48	5.30	22	1	0	0	0	0		pgp
175	3	E	NA	0.9	34	30	4.50	16	0	0	0	0	0		pgp
204	3	A1	NA	0.9	121	13	4.60	11	2	7	4.9	1	1		pgp
204	3	A2	NA	0.9	187	24	6.50	20	1	0	0	0	0		pgp
204	3	A3	NA	0.9	187	25	5.50	12	2	0	0	0	0		pgp
204	3	A4	NA	0.9	165	20	6.00	14	2	0	0	0	0		pgp
204	3	B1	NA	0.9	568	72	7.40	24	4	9	8.8	2	2		pgp
204	3	B2	NA	0.9	289	39	6.80	18	4	0	0	0	0		pgp
204	3	C1	NA	0.9	239	34	5.10	16	1	0	0	0	0		pgp
204	3	C2	NA	0.9	268	35	6.00	12	1	6	4.2	1	1		pgp
204	3	D1	NA	0.9	397	52	7.50	14	2	6	2.3	1	1		pgp
204	3	D2	NA	0.9	156	22	4.00	16	1	5	4.6	1	1		pgp
234	3	A1	NA	0.9	44	30	5.40	19	1	2	0.1	1	0		pgp
234	3	A2	NA	0.9	25	18	4.00	10	1	0	0	0	0		pgp
234	3	A3	NA	0.9	35	15	4.60	11	3	0	0	0	0		pgp
234	3	B1	NA	0.9	182	30	5.70	12	3	0	0	0	0		pgp
234	3	B2	NA	0.9	70	12	4.50	12	0	0	0	0	0		pgp
234	3	C1	NA	0.9	100	15	5.00	12	1	0	0	0	0		pgp
234	3	C2	NA	0.9	90	15	5.00	6	1	2	2.6	1	NA		pgp
234	3	C3	NA	0.9	193	36	14.00	5.3	2	2	1	1	1		pgp
234	3	D	NA	0.9	297	63	7.10	20	1	NA	0.1	1	1		pgp
234	3	E1	NA	0.9	223	24	5.40	8	1	4	5.8	1	2		pgp
234	3	E2	NA	0.9	265	29	6.60	16	1	NA	0.1	1	NA		pgp
234	3	E3	NA	0.9	223	24	5.20	14	0	NA	NA	1	NA		pgp
253	3	A1	NA	0.9	127	34	5.00	19	2	1	0.5	1	1		pgp
253	3	A2	NA	0.9	89	24	4.30	17	3	0	0.3	2	2		pgp
253	3	B1	NA	0.9	433	78	6.30	24	3	4	2.2	1	1		pgp
253	3	C1	NA	0.9	30	8	3.00	9	2	0	0	0	0		pgp
253	3	C2	NA	0.9	87	49	6.40	22	4	0	0	0	0		pgp
253	3	C3	NA	0.9	5	0	2.50	6	2	0	0	0	0		pgp
253	3	D1	NA	0.9	17	12	3.60	14	3	0	0	0	0		pgp
253	3	D2	NA	0.9	24	17	4.70	12	3	0	0	0	0		pgp
253	3	D3	NA	0.9	13	7	3.70	7	1	0	0	0	0		pgp
253	3	E1	NA	0.9	209	37	6.00	24	4	3	4.6	2	2		pgp
263	3	A1	NA	0.9	15	3	3.10	6	2	0	0	0	0		pgp
263	3	A2	NA	0.9	14	4	2.30	8	2	0	0	0	0		pgp
263	3	A3	NA	0.9	57	17	3.30	12	2	0	0.4	1	NA		pgp
263	3	A4	NA	0.9	23	7	2.40	12	2	0	0	0	0		pgp
263	3	A5	NA	0.9	34	6	3.10	12	1	0	0	0	0		pgp
263	3	A6	NA	0.9	66	16	5.00	16	2	0	0	0	0		pgp
263	3	B1	NA	0.9	36	23	5.10	11	0	0	0.2	1	NA		pgp
263	3	B2	NA	0.9	30	23	4.80	14	2	0	0	0	0		pgp
263	3	C1	NA	0.9	43	35	6.30	11	2	0	0	0	0		pgp
263	3	C2	NA	0.9	32	30	5.80	13	2	0	0	0	0		pgp
263	3	D	NA	0.9	356	61	8.70	24	2	2	1.2	1	NA		pgp
297	3	A1	NA	0.9	152	17	5.00	12	3	3	5	1	NA		pgp
297	3	A2	NA	0.9	141	12	4.70	12	3	4	3.5	1	1		pgp
297	3	A3	NA	0.9	444	59	6.40	19	2	0	0	0	0		pgp
297	3	B1	NA	0.9	27	49	4.70	22	6	2	0.4	1	NA		pgp
297	3	B2	NA	0.9	56	21	5.00	26	4	2	1.5	1	NA		pgp
297	3	B3	NA	0.9	13	9	3.20	10	3	0	0	0	0		pgp
297	3	C1	NA	0.9	207	34	5.30	23	1	0	0.8	0	1		pgp
297	3	C2	NA	0.9	72	14	4.10	10	3	0	0	0	0		pgp
297	3	D	NA	0.9	335	54	7.50	11	1	0	0	3	NA		pgp
297	3	E	NA	0.9	69	56	6.80	20	2	0	0	0	0		pgp
348	3	A1	NA	0.9	12	9	2.20	6	0	3	0.9	1	1	348 A1,A2,A3 Bad palnts	pgp
348	3	A2	NA	0.9	34	29	5.20	18	2	0	0	0	0		pgp
348	3	A3	NA	0.9	7	9	1.80	10	1	0	0	0	0		pgp
348	3	B1	NA	0.9	154	29	3.60	16	4	4	2.8	1	0		pgp
348	3	B2	NA	0.9	35	6	2.20	8	1	4	3.6	1	1		pgp
348	3	B3	NA	0.9	14	0	2.20	9	0	0	0	0	0		pgp
348	3	B4	NA	0.9	76	13	3.00	16	0	2	1.8	1	2		pgp
348	3	B5	NA	0.9	26	3	2.80	10	2	2	1.6	1	1		pgp
348	3	C1	NA	0.9	28	19	5.00	16	4	0	0	0	0		pgp
348	3	C2	NA	0.9	21	15	4.60	14	2	0	0	0	0		pgp
348	3	C3	NA	0.9	11	0	3.30	14	3	0	0	0	0		pgp
348	3	D1	NA	0.9	16	13	3.70	10	2	0	0	0	0		pgp
348	3	D2	NA	0.9	19	14	4.40	12	0	0	0	0	0		pgp
348	3	D3	NA	0.9	15	10	3.20	10	0	0	0	0	0		pgp
356	3	A1	NA	0.9	54	47	6.20	22	0	0	0	0	0		pgp
356	3	A2	NA	0.9	15	13	3.80	8	0	0	0	0	0		pgp
356	3	A3	NA	0.9	9	8	12.00	0	0	0	0	0	0		pgp
356	3	B1	NA	0.9	35	34	4.20	18	1	0	0	0	0		pgp
356	3	B2	NA	0.9	19	17	4.30	8	0	0	0	0	2		pgp
356	3	C1	NA	0.9	20	17	4.50	6	0	6	6	1	0	356 C1,C2,C3 Inoculation with 7 ml insteaad of 5	pgp
356	3	C2	NA	0.9	26	26	4.80	16	2	0	0	0	0		pgp
356	3	C3	NA	0.9	20	18	2.80	20	3	0	0	0	0		pgp
356	3	D1	NA	0.9	164	35	4.80	22	3	6	4	1	2		pgp
356	3	D2	NA	0.9	182	0	4.40	16	4	NA	0.2	1	1		pgp
Control	7	A1	7_pgp_h2o_2	0.0	440	95	4.60	10	3	4	26.3	1	20		pgp
Control	7	A2	7_pgp_h2o_2	0.0	440	87	5.00	13	3	2	22.8	1	15		pgp
Control	7	A3	7_pgp_h2o_2	0.0	635	126	5.20	15	2	3	19	1	10		pgp
Control	7	B1	7_pgp_h2o_2	0.0	358	65	5.80	10	1		22.1	1	12		pgp
Control	7	B2	7_pgp_h2o_2	0.0	428	80	6.10	9	0	21	18.6	1	10		pgp
Control	7	B3	7_pgp_h2o_2	0.0	171	35	5.50	9	1	1	12.2	1	6		pgp
Control	7	C1	7_pgp_h2o_2	0.0	758	90	7.20	16	1	4	25.8	1	13		pgp
Control	7	C2	7_pgp_h2o_2	0.0	856	105	8.60	14	1	2	28.4	1	10		pgp
Control	7	C3	7_pgp_h2o_2	0.0	599	79	6.40	19	1	0	7.9	1	6		pgp
E. coli	7	A1	7_pgp_ecoli_1	0.8	125	94	6.80	22	1	3	17	1	15		pgp
E. coli	7	A2	7_pgp_ecoli_1	0.8	176	124	7.70	19	3	2	21.8	1	13		pgp
E. coli	7	A3	7_pgp_ecoli_1	0.8	91	68	5.70	12	3	2	16.2	1	11		pgp
E. coli	7	B1	7_pgp_ecoli_1	0.8	324	154	6.00	10	2	3	17	1	12		pgp
E. coli	7	B2	7_pgp_ecoli_1	0.8	343	159	6.30	12	2	3	25.8	1	15		pgp
E. coli	7	B3	7_pgp_ecoli_1	0.8	238	110	6.50	14	3	4	12.5	1	17		pgp
E. coli	7	C1	7_pgp_ecoli_1	0.8	546	78	6.80	15	1	2	17	1	10		pgp
E. coli	7	C2	7_pgp_ecoli_1	0.8	326	50	6.00	11	1	3	19	1	14		pgp
E. coli	7	C3	7_pgp_ecoli_1	0.8	128	29	4.50	10	0	3	10.7	1	4		pgp
003	7	A1	Ν.Α.	0.3	349	103	5.40	10	3	2	26.8	1	17		pgp
003	7	A2	Ν.Α.	0.3	288	82	5.30	11	1	2	24.4	1	15		pgp
003	7	A3	Ν.Α.	0.3	276	85	6.20	13	4	2	18.5	1	16		pgp
003	7	B1	Ν.Α.	0.3	424	82	6.50	8	0	3	25	1	18		pgp
003	7	B2	Ν.Α.	0.3	490	64	5.80	10	0	1	20	1	22		pgp
003	7	B3	Ν.Α.	0.3	370	56	6.80	7	0	0	24.8	1	16		pgp
003	7	C1	Ν.Α.	0.3	526	210	7.20	10	3	3	25	1	10		pgp
003	7	C2	Ν.Α.	0.3	146	99	5.00	5	0	2	20	1	15		pgp
003	7	C3	Ν.Α.	0.3	115	52	3.70	10	1	2	17	1	4		pgp
018	7	A1	7_pgp_018_2	0.8	251	40	5.60	15	1	3	17.6	1	15		pgp
018	7	A2	7_pgp_018_2	0.8	102	78	5.00	12	1	3	19.5	1	5		pgp
018	7	A3	7_pgp_018_2	0.8	66	23	4.20	13	1	1	8.1	1	0		pgp
018	7	B1	7_pgp_018_2	0.8	176	25	4.60	12	1	5	13.7	1	4		pgp
018	7	B2	7_pgp_018_2	0.8	828	131	4.40	12	2	1	5.8	1	17		pgp
018	7	B3	7_pgp_018_2	0.8	342	52	4.80	16	1	3	0	0	12		pgp
018	7	C1	7_pgp_018_2	0.8	195	61	5.20	12	0	4	18.5	1	13		pgp
018	7	C2	7_pgp_018_2	0.8	138	40	4.20	10	0	4	13.8	1	14		pgp
018	7	C3	7_pgp_018_2	0.8	156	45	4.50	11	2	2	14.9	1	14		pgp
022	7	A1	Ν.Α.	0.8	78	59	6.70	14	3	4	10.2	1	5		pgp
022	7	A2	Ν.Α.	0.8	138	111	7.20	16	3	3	9.3	1	10		pgp
022	7	A3	Ν.Α.	0.8	63	48	5.50	11	2	2	5.4	1	5		pgp
022	7	B1	Ν.Α.	0.8	113	61	5.00	16	3	2	2.4	1	1		pgp
022	7	B2	Ν.Α.	0.8	187	80	5.80	12	2	1	18.5	1	11		pgp
022	7	B3	Ν.Α.	0.8	322	170	4.90	18	1	4	15.1	1	5		pgp
